specobjid,spiral,elliptical,uncertain
493231052223965184,1,0,0
1501963991117752320,0,0,1
3143576113138132992,1,0,0
620471487421245440,1,0,0
1825168193266673664,0,0,1
959418767958370304,0,0,1
2922978615501023232,0,0,1
494311322280814592,0,0,1
2419596908604450816,1,0,0
2352104195005376512,0,0,1
1951328350823802880,1,0,0
2076302709031462912,1,0,0
2185436922053158912,0,1,0
3319299511683147776,0,0,1
2390436473833809920,0,0,1
445875360152709120,0,1,0
1949056773843347456,0,0,1
1543610743755139072,0,1,0
2911659967289255936,0,0,1
829877608907827200,0,0,1
307543055848728576,1,0,0
700474153504892928,0,0,1
2009841359350949888,1,0,0
487660376377288704,1,0,0
1462622643931867136,0,0,1
1478433068330018816,0,0,1
872659602603272192,0,0,1
1458069565643712512,0,0,1
1888301872113018880,1,0,0
2803665935376869376,0,0,1
1908546085656225792,0,1,0
948128432825329664,0,0,1
2845196970002245632,0,0,1
2831704856291469312,1,0,0
469627010419812352,1,0,0
621582269026428928,0,1,0
1092297222713796608,0,0,1
2477130218280609792,0,0,1
1070865266935621632,0,0,1
628294243210782720,0,1,0
1112559024785614848,0,1,0
1610204867551324160,0,0,1
1798225204141385728,0,0,1
2790094112223684608,0,0,1
667728772614612992,0,1,0
650852923646961664,0,0,1
398650785581262848,0,0,1
2929654299375986688,0,0,1
1651857393564280832,0,0,1
1557225451435354112,0,0,1
1971548650072991744,1,0,0
1381535581518981120,1,0,0
488683472148260864,0,1,0
566468699045783552,0,1,0
1562869519548966912,0,0,1
344615833789556736,0,0,1
456129130715441152,1,0,0
1446895225430632448,1,0,0
918851736762869760,0,0,1
650869141443471360,1,0,0
3106445879976945664,0,1,0
2389308656240846848,0,0,1
1360119842765563904,0,0,1
2996193175648888832,1,0,0
1003329417587484672,0,0,1
1779014264552450048,1,0,0
2585228151860783104,1,0,0
2412976743641016320,1,0,0
2070680070254520320,1,0,0
861348101166753792,0,0,1
2098706069239916544,1,0,0
1346656049028950016,0,0,1
1855514435758614528,0,0,1
996568517148960768,1,0,0
2281084268639709184,0,0,1
1395093659854071808,1,0,0
2098717339234101248,0,0,1
1090008589243803648,0,0,1
2426370163549956096,0,0,1
433528118897043456,1,0,0
386301069300361216,1,0,0
1926586323729147904,0,0,1
2669600551460694016,1,0,0
459473845171021824,0,0,1
1582003215979800576,0,0,1
627156522480199680,0,0,1
1115933154230691840,1,0,0
661038519237502976,1,0,0
1953526274366400512,0,0,1
1850005607155787776,0,1,0
945815884960655360,0,0,1
1908489460807395328,0,0,1
2850871274970834944,0,1,0
2067226247741597696,1,0,0
2000768179634202624,0,0,1
2912865306391111680,0,0,1
497651088934070272,0,0,1
1311681133401892864,0,0,1
3144687164856494080,1,0,0
1785846351574099968,0,0,1
666654274859591680,0,0,1
972818790121236480,0,0,1
567494548712876032,1,0,0
2583979656390666240,0,0,1
1083155886513350656,1,0,0
566490964156246016,0,0,1
425633631499741184,0,0,1
2410594919530915840,0,0,1
751082201658976256,0,0,1
1976080837153679360,0,0,1
2254110495604762624,1,0,0
1512130900698097664,0,0,1
404328389235730432,0,0,1
1639311141257635840,0,1,0
479796394488522752,0,0,1
2379068617661638656,0,1,0
3134577984401336320,1,0,0
2674147581931579392,1,0,0
2076247183694260224,0,0,1
3328312757782079488,1,0,0
585620822060722176,1,0,0
1081015958736234496,0,1,0
818587268540295168,0,1,0
1611324994854348800,0,0,1
843321882437511168,0,0,1
1506469789785155584,0,1,0
2244056016406734848,0,0,1
888430998180620288,0,0,1
1803766744725088256,0,0,1
1905033695761295360,0,0,1
947021499477288960,0,0,1
3102992038639986688,0,0,1
658790842609199104,0,1,0
1324196051103541248,0,0,1
1956896552651876352,0,0,1
2408331301879834624,1,0,0
2203550277095680000,0,0,1
556223723166787584,0,0,1
2402743858631829504,0,0,1
313140668589434880,0,0,1
2008710786284808192,0,0,1
623884921387116544,0,0,1
2345294917162526720,1,0,0
741005177305196544,1,0,0
2802458941085214720,1,0,0
819683212006549504,0,1,0
1933317539752863744,0,0,1
988577541079984128,0,0,1
2432045019029334016,0,0,1
1852167522380441600,1,0,0
1901770065406093312,0,0,1
1070864992057714688,0,0,1
1174455756070610944,1,0,0
1855578482310932480,1,0,0
2238409194648659968,1,0,0
1513258724783843328,0,0,1
831075801754527744,0,0,1
2405057224687773696,1,0,0
738762448495994880,1,0,0
726268423914416128,0,0,1
949241138626193408,0,0,1
458376532549724160,0,0,1
2382433679474452480,0,0,1
1896042710377195520,1,0,0
1474984454186362880,0,0,1
462890302609319936,0,0,1
707209487345281024,0,0,1
1941059200721381376,0,0,1
2105581041744898048,0,0,1
1473818142680573952,0,0,1
1307219040338470912,0,0,1
2728113543126738944,0,0,1
454872388857784320,0,0,1
3088377325906061312,1,0,0
2417466037990615040,0,0,1
2027791706560161792,1,0,0
2036847003341711360,0,1,0
1541507382507497472,0,0,1
1907377304779122688,0,0,1
1784640187603642368,0,0,1
2202303706156787712,0,1,0
1125973068708079616,1,0,0
2382462541654681600,0,0,1
601306724938311680,0,0,1
2264242220846573568,1,0,0
2569416898903042048,1,0,0
2236055140354254848,1,0,0
511324341095393280,0,0,1
2927398377970755584,1,0,0
998683977470470144,0,0,1
2480390270928054272,0,0,1
870387188305520640,0,0,1
842184437776017408,0,0,1
2243938918418376704,0,0,1
675574617594685440,0,1,0
2389250931880388608,1,0,0
488752741380810752,1,0,0
2017673452718155776,0,0,1
1561791448381155328,0,0,1
1931071243017021440,1,0,0
2662761038994237440,1,0,0
377229004026963968,0,0,1
861390432364423168,0,0,1
2443356519610214400,1,0,0
2411785423194974208,1,0,0
3089546656740304896,1,0,0
483095203209570304,0,0,1
1025852360875862016,0,0,1
2922959099169630208,1,0,0
2376790154674202624,0,0,1
1803828592254150656,0,0,1
896287284628842496,0,0,1
2087571594107971584,0,0,1
1310719335118956544,1,0,0
2219166366823376896,0,0,1
480788429156673536,0,0,1
1099008916567648256,0,0,1
301857200907773952,1,0,0
3141286105278605312,0,0,1
1861171704051558400,1,0,0
3101879607733807104,1,0,0
2662774233133770752,1,0,0
2014239677720061952,1,0,0
301744775843833856,0,1,0
863594403388745728,0,0,1
2182002322488453120,0,0,1
1124836998201239552,0,0,1
2475950436952074240,0,0,1
1938920375610009600,0,0,1
2990452899965855744,0,0,1
2817110213822277632,0,0,1
1490694552124680192,0,0,1
2357658383915444224,0,1,0
1388310497308207104,0,0,1
2515279422601324544,1,0,0
708215265069918208,0,1,0
450521621480892416,1,0,0
2830649320129193984,1,0,0
466292742213888000,0,0,1
1852149105560676352,1,0,0
1804992150467799040,0,0,1
2947637092915636224,0,0,1
2798022691896977408,0,0,1
1436690388369827840,1,0,0
1079852400321259520,1,0,0
1308332570152298496,0,0,1
1530254979049220096,0,0,1
584366004331636736,0,0,1
2114531634454751232,0,0,1
2518659046551087104,0,0,1
657582204821465088,0,0,1
2669571414402557952,0,1,0
3323776998010021888,0,0,1
1781224279468173312,0,0,1
887379040363636736,0,0,1
1917490618217555968,1,0,0
644056016803096576,0,0,1
582206284271478784,0,0,1
1128278194886043648,0,0,1
482012460191082496,0,0,1
1395075792790120448,0,1,0
1307260272024512512,0,0,1
1981633915596597248,0,0,1
2371314041156036608,0,0,1
878271786087639040,0,0,1
2943154383589763072,0,1,0
2513166161319847936,1,0,0
2099976005153220608,1,0,0
631803334201731072,0,1,0
537096070996453376,0,0,1
967247289775056896,1,0,0
371567075107301376,1,0,0
2189994122889160704,0,0,1
961672766761756672,0,0,1
603534061071263744,0,0,1
1576382523343136768,0,0,1
1927541524388669440,0,0,1
486550144695691264,1,0,0
551860586384746496,1,0,0
1303892467321432064,1,0,0
397539452710316032,0,1,0
1649480798627194880,1,0,0
1563924776102160384,0,0,1
746473873247070208,0,0,1
2491650917200324608,0,0,1
1496343837482706944,1,0,0
922151921416955904,0,0,1
835499407582455808,1,0,0
2372312948677830656,0,0,1
2347524727079200768,0,0,1
2273273058443683840,1,0,0
2007512850934818816,0,0,1
991987951523096576,0,0,1
2367858546843871232,0,1,0
2369044926349469696,1,0,0
2403932155001464832,0,0,1
3326000210554939392,0,0,1
422233391690180608,0,0,1
863698582115477504,0,0,1
1074181943878248448,0,0,1
2384694549688641536,0,0,1
1445681639689578496,0,0,1
3133513107305949184,1,0,0
1074172323151505408,0,1,0
2948868271060838400,0,0,1
1766620294992128000,0,0,1
1998615610577152000,0,0,1
510202839352502272,0,0,1
2924065758025639936,0,0,1
3098528846484367360,0,0,1
2364460510285424640,0,0,1
1534688485665957888,0,0,1
1911839392373172224,0,0,1
1444557114608478208,0,0,1
657615190170298368,0,0,1
2850788811598751744,1,0,0
1433358867433023488,0,0,1
2352006338470504448,1,0,0
480919271040378880,0,0,1
2253072556997240832,0,0,1
1023478789360871424,0,0,1
1316189956548356096,0,1,0
1002078723094112256,0,0,1
2068350205501138944,0,0,1
1318587441652721664,0,0,1
1642739418546595840,0,0,1
1055108445860030464,0,0,1
2670635466881001472,0,0,1
1942265371805378560,1,0,0
1554917301197760512,1,0,0
1356765507633571840,0,0,1
1088820020932274176,0,0,1
1606779338974324736,1,0,0
1186838182000355328,1,0,0
2528776201770657792,0,0,1
2425262967403603968,0,1,0
2384811372799092736,0,0,1
711684224591095808,0,1,0
1889380772679280640,1,0,0
1498672603093559296,1,0,0
2933001218391304192,0,0,1
2164083305538938880,0,0,1
1651695765354997760,0,0,1
836552189949274112,1,0,0
2977047374725146624,1,0,0
1953530947290818560,1,0,0
2219284014567548928,1,0,0
2507529514842613760,1,0,0
2581710814079641600,0,1,0
988680895172995072,0,0,1
2436460932621166592,0,0,1
694853175487784960,0,0,1
2934243660994209792,0,0,1
1649536873720211456,0,0,1
1491829517533079552,0,0,1
1023471642535290880,0,0,1
2344175889186580480,0,0,1
1890516288548136960,1,0,0
2004262139841243136,0,0,1
2060471672816822272,0,0,1
1380507538163787776,0,0,1
2665044175291967488,1,0,0
2638120983348668416,0,0,1
1640496964564969472,0,0,1
2264186695509370880,1,0,0
1868043646524221440,0,0,1
2406061640505124864,0,0,1
2028990994321532928,0,0,1
2061527753684969472,0,0,1
2221422838890391552,0,0,1
2171985221300283392,0,0,1
1082139387929585664,1,0,0
1927597599481686016,1,0,0
2111191592655153152,1,0,0
1976036856688568320,0,0,1
1122638526345668608,1,0,0
2376847879034660864,0,0,1
2358893678904240128,0,1,0
2916149273366128640,0,0,1
932259455389689856,0,0,1
556301788492359680,0,0,1
1952457274169518080,0,0,1
2437661599838791680,0,0,1
2443234198941624320,1,0,0
2065064058041690112,0,0,1
1087780707666782208,1,0,0
1856662875284727808,0,0,1
3119956678741616640,0,1,0
850173489296992256,0,0,1
2269850834693023744,0,0,1
1602310651710040064,1,0,0
2790128197084145664,1,0,0
2983676335278286848,0,0,1
573154010912024576,1,0,0
2565929248439166976,1,0,0
1557280976772556800,1,0,0
751117111153158144,0,0,1
1462655354402793472,0,0,1
1477243396597770240,0,0,1
2072843359717713920,0,0,1
838838349434218496,1,0,0
519108608575694848,0,0,1
2973603979520403456,1,0,0
1061851195364108288,1,0,0
730858610048919552,0,0,1
1824012052662872064,0,0,1
3145777609976080384,1,0,0
2031279902669432832,0,1,0
1482840460270528512,1,0,0
1960358639906613248,0,1,0
2049157967139334144,0,0,1
2281166732011792384,0,0,1
594619495637608448,0,1,0
557416694507661312,0,0,1
881740194762483712,1,0,0
963908897964320768,0,0,1
522527265070802944,0,0,1
1797070716915443712,1,0,0
2569370719414675456,1,0,0
2164119864300562432,0,0,1
1014556806652913664,0,0,1
3247229272808515584,0,0,1
2044640618768001024,1,0,0
881747616465971200,0,1,0
2103289108666279936,0,0,1
2345374356877633536,1,0,0
2036839581638223872,0,0,1
695842735566907392,1,0,0
2194394918951086080,0,0,1
1557124296365598720,0,0,1
1856654354069612544,1,0,0
532705169683539968,0,0,1
836625857228335104,0,1,0
1078614625089513472,0,0,1
967308312670398464,0,0,1
2811532390898362368,0,0,1
2271082282263537664,0,0,1
476339254029477888,1,0,0
921064504182204416,0,0,1
2236174712243775488,0,1,0
1937757367269615616,0,0,1
1945704901640218624,0,0,1
1388326989982623744,0,0,1
1595500551129294848,0,0,1
1360179216393463808,0,0,1
1816132402213316608,0,0,1
2287991952186042368,0,0,1
343538037113776128,0,0,1
2902596966544336896,0,0,1
990822194302969856,0,0,1
987511014801041408,0,0,1
729647503997167616,0,0,1
2165243290373351424,0,1,0
1051742015546484736,0,0,1
455012851468232704,0,0,1
2925140530658568192,0,0,1
1909679676154996736,1,0,0
1436669772526807040,0,0,1
2400560496991299584,0,1,0
1979453858883069952,0,0,1
824259374384965632,0,0,1
506763566863378432,0,0,1
819778869518166016,1,0,0
2921770527100004352,0,0,1
1919825157103314944,0,0,1
1634867190085740544,0,0,1
2808073602530830336,1,0,0
1382620524533803008,0,0,1
2439913674060621824,0,0,1
1187998170878076928,0,0,1
1180048426511919104,1,0,0
1986218335720728576,1,0,0
919995228889311232,0,0,1
1812771195653744640,0,0,1
2444503579780737024,0,0,1
2731490137396504576,0,1,0
1965848226753964032,0,1,0
2406184236051621888,1,0,0
656480219393189888,1,0,0
2741576507867555840,1,0,0
1484102150131836928,0,0,1
2567173895132047360,0,0,1
2066125361657178112,1,0,0
1122657492921247744,1,0,0
1438989187272435712,0,0,1
1933279056845891584,1,0,0
806260368736282624,0,0,1
2824883211274840064,1,0,0
2181010288273287168,0,0,1
475153430571149312,0,0,1
1344426513822410752,0,0,1
3088428728074659840,0,0,1
1894918463042906112,0,0,1
1359087126469175296,1,0,0
2251849075466987520,0,1,0
2205654467892766720,0,0,1
2006394096393938944,0,0,1
2737175162653796352,0,0,1
1351120065147201536,0,0,1
1035909868361377792,0,1,0
2403890923315423232,0,1,0
2357747719235201024,0,0,1
2663957857434626048,0,0,1
1085478055507421184,0,0,1
551763004727781376,0,0,1
1146260707994527744,0,1,0
2553607570946287616,0,0,1
2837315396028098560,1,0,0
2425337184438478848,0,0,1
448145301455267840,0,0,1
552845474143430656,1,0,0
967185992001808384,0,1,0
1964858941150095360,0,0,1
1190214232554104832,0,0,1
557433462059984896,0,0,1
1464883789661497344,0,0,1
2802516390567766016,0,1,0
3318202198743083008,0,0,1
2204647589196883968,0,0,1
1929843076935739392,0,1,0
1074263857494517760,0,0,1
424487115733100544,0,0,1
1084244678288631808,0,0,1
822057881338669056,0,0,1
2483853730542282752,0,0,1
547312731095590912,0,0,1
637404245477320704,0,0,1
2518737111876659200,0,0,1
2564807746629167104,0,0,1
2915127002413426688,0,0,1
951516303112300544,1,0,0
1169819394474272768,0,0,1
1119297385235769344,0,1,0
2639265575037069312,0,0,1
336772743041148928,0,0,1
2069530805658478592,0,0,1
3105359012548339712,0,1,0
599005447034267648,0,0,1
1573045774541940736,0,0,1
1021215719452338176,1,0,0
2430870198287362048,1,0,0
993208684341389312,0,0,1
1617944055759529984,1,0,0
1352343546811672576,0,0,1
2177572114893137920,0,0,1
869287676660967424,0,0,1
1946724984122533888,1,0,0
1451288874079774720,0,0,1
1901775013208418304,0,0,1
690272614626650112,0,1,0
1012209074097383424,0,0,1
3328222597828601856,0,0,1
2934234040267466752,1,0,0
450480114916943872,1,0,0
2258651203833456640,1,0,0
2364513011965650944,1,0,0
842183063386482688,0,1,0
1968174519319291904,1,0,0
2375790698604554240,0,0,1
1364735043343247360,1,0,0
2230474294008244224,0,0,1
1967033500506810368,0,0,1
1014599962484303872,0,0,1
2274419574210324480,0,0,1
1575171131407624192,1,0,0
1928690793883658240,0,0,1
960551539796109312,0,1,0
1363472258617600000,0,0,1
1923039298681071616,1,0,0
2070530261795235840,0,0,1
1830723202381277184,0,0,1
511247650159355904,0,0,1
2795723332769572864,0,0,1
502174480055953408,0,0,1
2987108456210655232,1,0,0
2846422925500770304,0,0,1
936912038758737920,1,0,0
1339935558025111552,0,0,1
647531023805999104,0,0,1
3096363353451292672,1,0,0
1566183992284178432,1,0,0
820792618366560256,0,1,0
1424421207456901120,0,0,1
2364465183209842688,0,0,1
677874516931667968,0,0,1
807318103368165376,1,0,0
2792373120822962176,0,0,1
2263208954727262208,1,0,0
1454726772095477760,0,0,1
2473649983732082688,0,0,1
1443545563860592640,0,0,1
554078851529992192,0,0,1
1339859141966981120,0,0,1
2010974131390015488,0,1,0
2229329427022505984,0,0,1
432421461081221120,1,0,0
2101086237052921856,1,0,0
484180697020393472,0,0,1
350189258700515328,1,0,0
1511036886678792192,0,0,1
2988168935192422400,1,0,0
1428779950319626240,0,0,1
1350000762897328128,1,0,0
1087689723079583744,0,0,1
639604093635028992,1,0,0
2806883380203907072,0,1,0
1891535536196184064,0,0,1
1977144884397631488,1,0,0
2433243211708262400,0,0,1
3115505850907650048,0,1,0
1065146157354739712,0,0,1
424630602000525312,0,0,1
1649542921034164224,1,0,0
1023495282035288064,0,0,1
1598902989945333760,1,0,0
2844070245679785984,0,0,1
665542943431485440,0,0,1
1889263949568829440,1,0,0
1542496393233459200,0,0,1
683552674821466112,1,0,0
2041422897720879104,0,0,1
2376818741976524800,1,0,0
1119315527177627648,0,0,1
1920952974343956480,0,0,1
749910122028886016,0,0,1
3125578757025327104,0,0,1
1383894308670695424,0,0,1
1380444041367283712,0,0,1
1311789710175135744,1,0,0
2804718987202553856,0,0,1
2205695424700901376,0,0,1
447110111341602816,0,1,0
494277512298260480,1,0,0
2218130350549264384,0,0,1
1950155729289635840,0,0,1
1001012198157346816,1,0,0
1911891069419677696,0,1,0
311978759811000320,0,0,1
2480447720410605568,0,0,1
1024599191676020736,1,0,0
1451315262358841344,0,0,1
1381565268332931072,0,0,1
1447951031504758784,0,0,1
2504099588235880448,1,0,0
1434512255164114944,0,1,0
1118072254152861696,0,0,1
586695870192314368,0,0,1
1473902805075912704,0,0,1
2725938159438292992,1,0,0
488676875078494208,0,0,1
2179762066724775936,0,0,1
1355716848401803264,0,0,1
1986111957970741248,0,0,1
1146242840930576384,0,0,1
506696771531991040,0,0,1
2652679067911874560,0,0,1
1972640190275020800,1,0,0
999865951849572352,0,0,1
1598789740247672832,0,1,0
648595076284442624,0,1,0
2638052813627746304,0,1,0
1532432562583005184,0,0,1
2513135649872177152,0,1,0
2040137841693976576,0,0,1
2926318107645470720,0,0,1
301785457774061568,0,1,0
2899261597887260672,0,0,1
2573977673420269568,0,0,1
370423302868461568,1,0,0
873808317779044352,0,1,0
376080838892218368,0,0,1
2987100759629260800,0,0,1
1060637065135286272,0,0,1
2403838421635196928,1,0,0
1567428089774893056,0,1,0
2006372655917197312,0,0,1
973954585683060736,0,0,1
301917124291487744,0,0,1
1141667773634603008,0,0,1
2944356974466197504,1,0,0
636286591689582592,1,0,0
1364684190930462720,0,0,1
1781257814572820480,0,0,1
845721841862469632,1,0,0
719579269092632576,0,0,1
1139560833504798720,0,0,1
1364738067000223744,1,0,0
1862340484307904512,1,0,0
1781349074037925888,0,0,1
1606796931160369152,0,1,0
379476955499620352,0,0,1
2287839120069781504,0,0,1
529248030247905280,0,0,1
1614572128592488448,0,0,1
2411841498287990784,0,0,1
1467071819042285568,0,1,0
1381576263449208832,1,0,0
2361014637119432704,0,1,0
2226006703588009984,0,0,1
2192131024475940864,0,0,1
2990549107233286144,1,0,0
493153536654206976,1,0,0
1852192536269973504,0,1,0
515773790127417344,1,0,0
2343086822902491136,0,0,1
949196883283175424,0,0,1
465155296629647360,0,1,0
1032571750874900480,0,0,1
2068406830349969408,0,0,1
1100038059400914944,0,0,1
2370135635508881408,1,0,0
1956964447494891520,0,0,1
392992972062353408,0,1,0
2275532280715831296,0,0,1
1621405319001303040,0,0,1
1584146989782689792,1,0,0
2898090892864808960,0,0,1
951550113094854656,0,1,0
1171099226260662272,0,0,1
1989466292549085184,0,0,1
497691770864297984,0,0,1
1826284472480327680,1,0,0
1635950208569337856,0,0,1
1622584820083222528,0,0,1
2505279362769643520,0,0,1
808429705228216320,1,0,0
2811526343584409600,1,0,0
2902581573381548032,0,0,1
324313082794895360,1,0,0
344672733516294144,0,0,1
2817150895752505344,0,0,1
674525408623880192,0,0,1
343468493003319296,1,0,0
2894803352611219456,0,1,0
2913831502837999616,0,1,0
2477151933635258368,1,0,0
380582234479945728,0,1,0
2361170492892669952,0,1,0
1909626624718956544,0,0,1
896267768297449472,0,1,0
1505407111830464512,0,1,0
2795712337653295104,0,0,1
501130493329172480,1,0,0
1503244648292837376,0,1,0
1789082764503443456,1,0,0
2928522352071305216,1,0,0
325416442545596416,0,0,1
2063804017699481600,0,0,1
1963731116997240832,0,0,1
550615939238881280,1,0,0
2357791424822405120,0,0,1
2811426562904188928,1,0,0
1597727062225872896,0,0,1
2579490899834726400,0,0,1
1851081204422436864,0,1,0
962793718899828736,1,0,0
1578604351432189952,0,0,1
1888173229252569088,0,0,1
3325940287171225600,0,0,1
1900645544670291968,0,0,1
2982611728228968448,0,0,1
1952477615134631936,0,0,1
2230437735246620672,0,0,1
631671942562211840,1,0,0
2475987545469511680,0,0,1
880498296295024640,0,0,1
1333107040574269440,1,0,0
2345356489813682176,1,0,0
1351110719298365440,0,0,1
1481818464631941120,0,0,1
2826024774138882048,0,0,1
718394544223184896,0,0,1
1365738627094571008,1,0,0
393016886440257536,0,0,1
1543706951022569472,0,0,1
1488597503589771264,0,0,1
436886027576043520,1,0,0
2997184935137142784,1,0,0
2192198369563142144,0,0,1
2494011568681936896,0,0,1
1621392949495490560,0,0,1
3135677221285423104,1,0,0
915412463971756032,1,0,0
1923078606221764608,1,0,0
1129428283964811264,0,1,0
396440490687358976,0,0,1
2837319794074609664,0,1,0
683512817524959232,0,0,1
1861121126516680704,0,0,1
1174418372675266560,1,0,0
3097428230479570944,0,0,1
2947714883363301376,1,0,0
2161808141086386176,1,0,0
1611174086883436544,0,0,1
918758278274508800,0,0,1
1502033535228209152,0,0,1
1824005180715198464,1,0,0
2173111396051478528,0,0,1
311922409840076800,0,0,1
2051527672193902592,1,0,0
1505434049865345024,0,0,1
1011188452194019328,1,0,0
2196666784113780736,0,0,1
830914998178965504,1,0,0
2017695442950711296,0,0,1
940241909958338560,0,0,1
735304209498400768,0,0,1
572025911847708672,0,0,1
984162726764898304,0,0,1
1114662664484710400,0,0,1
500006517735450624,0,1,0
2042386905479276544,0,0,1
2249595900223580160,0,0,1
2165271327919859712,0,0,1
2060409825287759872,1,0,0
2257478299737417728,1,0,0
1502012369629374464,0,1,0
1972648161734322176,1,0,0
1915217092026591232,1,0,0
2641414295534987264,0,0,1
837717946968074240,0,0,1
2264227652317505536,1,0,0
1306110457253226496,0,0,1
1095581464164067328,1,0,0
1549275981913548800,0,0,1
1432250009889302528,0,0,1
917661515341916160,0,0,1
859178489528477696,0,0,1
1057293449151145984,1,0,0
1025845488928188416,1,0,0
3324911144270850048,1,0,0
2528923811206686720,0,0,1
618192199615539200,0,0,1
682298406881748992,0,0,1
961693932360591360,1,0,0
2251806194513504256,0,0,1
2802488627899164672,1,0,0
2441002190521788416,0,0,1
1374760391170615296,1,0,0
1173318865409566720,0,0,1
2367938811192698880,1,0,0
2108926323555592192,0,0,1
2730470071255197696,0,0,1
1891601232015943680,0,0,1
2990451250698414080,0,0,1
1922048095357528064,0,0,1
2063949977868068864,0,1,0
2386967790515939328,1,0,0
2407224641396434944,1,0,0
1647217178744743936,0,1,0
2502990455512262656,0,1,0
1523425638810150912,0,0,1
1972691592443619328,0,0,1
1796973685014292480,1,0,0
2005275343279122432,0,0,1
403239048040179712,0,0,1
3112118535359326208,0,0,1
1060654932199237632,0,0,1
1883700421218822144,0,0,1
2522190952693524480,0,0,1
2008759989430151168,1,0,0
1037127302091139072,1,0,0
1083141867740096512,0,0,1
505617050979297280,0,0,1
2108962882317215744,1,0,0
1804864881996883968,0,0,1
1491831991434242048,0,1,0
1342112315817879552,0,0,1
570964882908801024,0,0,1
417790264162150400,1,0,0
2894780262867036160,0,0,1
2491786706886354944,0,0,1
495430075496294400,0,0,1
1335378906559047680,0,0,1
733039765233887232,0,1,0
1122685805345662976,1,0,0
1066393003607746560,0,0,1
2277769793186588672,0,0,1
452735487690434560,1,0,0
721773345049176064,1,0,0
1461583605309401088,0,1,0
1907421010366326784,0,0,1
1503205065874237440,0,0,1
1953559809471047680,1,0,0
1168772109078390784,1,0,0
1541491164710987776,0,1,0
499979579700570112,0,0,1
738736884850649088,0,0,1
846788368141412352,0,0,1
3110965147192027136,0,0,1
1579774512637962240,0,0,1
527020144526911488,0,0,1
3145895257720252416,0,0,1
2417460815310383104,0,0,1
2404990429356386304,0,1,0
1820690702493837312,0,0,1
3089637641327503360,0,0,1
1795868126089340928,0,0,1
1191257669055309824,0,0,1
704863678851213312,1,0,0
2256348830863747072,1,0,0
1042670215638312960,0,0,1
2639144628758013952,1,0,0
1611180958831110144,0,0,1
2507475638772852736,0,0,1
872587309713745920,0,0,1
1829727863910197248,1,0,0
3124423994619488256,1,0,0
2796862981470709760,0,0,1
2936423723042891776,1,0,0
2201288857008236544,0,0,1
1789219378823194624,0,0,1
997585290560301056,0,0,1
624886031186946048,1,0,0
2421895987653011456,1,0,0
2745032276738861056,0,0,1
2472477903984551936,0,1,0
316493899377960960,0,1,0
2513052086988466176,1,0,0
1308463412036003840,0,0,1
1789074243288328192,0,0,1
3123271981294708736,0,1,0
367083816528930816,0,0,1
2054857548728657920,1,0,0
2033544341380687872,1,0,0
2047020247210289152,0,0,1
2179818141817792512,0,0,1
1891661705155471360,1,0,0
644134631884482560,1,0,0
2788960240203229184,0,1,0
2734962120306223104,0,0,1
833194281454823424,0,0,1
2070606952731273216,0,0,1
